11.00822,-74.83388,500
11.00821,-74.83389,501
11.00821,-74.8339,502
11.0082,-74.83391,503
11.0082,-74.83393,504
11.00821,-74.83395,505
11.00822,-74.83398,506
11.00824,-74.83401,507
11.00826,-74.83405,508
11.00828,-74.83409,509
11.00831,-74.83413,510
11.00833,-74.83418,511
11.00835,-74.83423,512
11.00837,-74.8343,513
11.00841,-74.83435,514
11.00844,-74.83441,515
11.00848,-74.83448,516
11.00851,-74.83456,517
11.00856,-74.83464,518
11.0086,-74.83472,519
11.00864,-74.8348,520
11.00869,-74.83488,521
11.00873,-74.83496,522
11.00878,-74.83505,523
11.00882,-74.83515,524
11.00887,-74.83524,525
11.00891,-74.83533,526
11.00896,-74.83543,527
11.00901,-74.83553,528
11.00906,-74.83563,529
11.00911,-74.83572,530
11.00916,-74.83582,531
11.00921,-74.83592,532
11.00926,-74.83601,533
11.00931,-74.83612,534
11.00935,-74.83622,535
11.0094,-74.83632,536
11.00945,-74.83642,537
11.0095,-74.83652,538
11.00955,-74.83662,539
11.00961,-74.83671,540
11.00967,-74.83682,541
11.00972,-74.83693,542
11.00977,-74.83703,543
11.00983,-74.83713,544
11.00988,-74.83723,545
11.00993,-74.83733,546
11.00999,-74.83744,547
11.01004,-74.83754,548
11.0101,-74.83765,549
11.01015,-74.83775,550
11.01021,-74.83785,551
11.01026,-74.83795,552
11.01031,-74.83804,553
11.01036,-74.83814,554
11.01041,-74.83824,555
11.01046,-74.83834,556
11.01051,-74.83843,557
11.01056,-74.83851,558
11.0106,-74.83859,559
11.01065,-74.83868,560
11.01069,-74.83877,561
11.01074,-74.83886,562
11.01079,-74.83894,563
11.01083,-74.83902,564
11.01088,-74.83909,565
11.01092,-74.83917,566
11.01096,-74.83925,567
11.01101,-74.83932,568
11.01105,-74.8394,569
11.01109,-74.83947,570
11.01113,-74.83954,571
11.01117,-74.83961,572
11.01121,-74.83968,573
11.01125,-74.83975,574
11.01129,-74.83982,575
11.01133,-74.83989,576
11.01137,-74.83996,577
11.0114,-74.84002,578
11.01144,-74.84009,579
11.01147,-74.84016,580
11.01151,-74.84023,581
11.01154,-74.8403,582
11.01157,-74.84036,583
11.01161,-74.84042,584
11.01165,-74.84049,585
11.01169,-74.84055,586
11.01173,-74.84061,587
11.01177,-74.84068,588
11.01181,-74.84074,589
11.01184,-74.84081,590
11.01188,-74.84087,591
11.01191,-74.84094,592
11.01195,-74.84101,593
11.01199,-74.84108,594
11.01202,-74.84114,595
11.01206,-74.84121,596
11.0121,-74.84128,597
11.01214,-74.84135,598
11.01217,-74.84142,599
11.01221,-74.84149,600
11.01225,-74.84156,601
11.01229,-74.84162,602
11.01232,-74.84169,603
11.01236,-74.84176,604
11.0124,-74.84183,605
11.01243,-74.8419,606
11.01247,-74.84197,607
11.01251,-74.84204,608
11.01255,-74.84211,609
11.01258,-74.84217,610
11.01262,-74.84224,611
11.01266,-74.8423,612
11.0127,-74.84236,613
11.01273,-74.84242,614
11.01276,-74.84248,615
11.0128,-74.84254,616
11.01283,-74.8426,617
11.01286,-74.84265,618
11.0129,-74.84271,619
11.01293,-74.84277,620
11.01296,-74.84283,621
11.013,-74.84289,622
11.01303,-74.84294,623
11.01305,-74.843,624
11.01308,-74.84306,625
11.01311,-74.84311,626
11.01314,-74.84316,627
11.01317,-74.84322,628
11.0132,-74.84327,629
11.01323,-74.84333,630
11.01326,-74.84338,631
11.01329,-74.84344,632
11.01332,-74.84349,633
11.01335,-74.84355,634
11.01338,-74.8436,635
11.01341,-74.84365,636
11.01344,-74.8437,637
11.01347,-74.84376,638
11.01349,-74.84381,639
11.01352,-74.84386,640
11.01355,-74.84392,641
11.01358,-74.84397,642
11.01361,-74.84403,643
11.01364,-74.84408,644
11.01367,-74.84413,645
11.0137,-74.84419,646
11.01373,-74.84424,647
11.01376,-74.8443,648
11.01379,-74.84435,649
11.01382,-74.84441,650
11.01385,-74.84446,651
11.01388,-74.84452,652
11.01391,-74.84457,653
11.01394,-74.84462,654
11.01397,-74.84468,655
11.014,-74.84473,656
11.01403,-74.84479,657
11.01406,-74.84484,658
11.01409,-74.84489,659
11.01412,-74.84495,660
11.01415,-74.84501,661
11.01417,-74.84506,662
11.01421,-74.84512,663
11.01424,-74.84517,664
11.01427,-74.84523,665
11.0143,-74.84528,666
11.01433,-74.84534,667
11.01436,-74.84539,668
11.01439,-74.84545,669
11.01442,-74.8455,670
11.01445,-74.84556,671
11.01447,-74.84561,672
11.0145,-74.84566,673
11.01453,-74.84572,674
11.01456,-74.84577,675
11.01459,-74.84583,676
11.01461,-74.84588,677
11.01464,-74.84593,678
11.01467,-74.84599,679
11.01469,-74.84604,680
11.01472,-74.84609,681
11.01475,-74.84614,682
11.01478,-74.84619,683
11.0148,-74.84625,684
11.01483,-74.8463,685
11.01485,-74.84636,686
11.01488,-74.84641,687
11.01491,-74.84647,688
11.01493,-74.84652,689
11.01497,-74.84657,690
11.01499,-74.84662,691
11.01502,-74.84668,692
11.01504,-74.84673,693
11.01506,-74.84678,694
11.01509,-74.84682,695
11.01511,-74.84687,696
11.01513,-74.84691,697
11.01515,-74.84695,698
11.01517,-74.84699,699
11.0152,-74.84703,700
11.01522,-74.84706,701
11.01525,-74.8471,702
11.01527,-74.84714,703
11.0153,-74.84718,704
11.01532,-74.84723,705
11.01535,-74.84727,706
11.01538,-74.84731,707
11.0154,-74.84736,708
11.01543,-74.8474,709
11.01545,-74.84745,710
11.01548,-74.84749,711
11.0155,-74.84754,712
11.01553,-74.84758,713
11.01555,-74.84763,714
11.01558,-74.84767,715
11.0156,-74.84772,716
11.01563,-74.84776,717
11.01565,-74.8478,718
11.01567,-74.84784,719
11.01569,-74.84788,720
11.01572,-74.84792,721
11.01574,-74.84796,722
11.01575,-74.84799,723
11.01577,-74.84803,724
11.01579,-74.84806,725
11.01581,-74.84809,726
11.01582,-74.84812,727
11.01583,-74.84814,728
11.01584,-74.84816,729
11.01585,-74.84817,730
11.01585,-74.84817,731
11.01588,-74.84822,732
11.01588,-74.84824,733
11.01589,-74.84825,734
11.0159,-74.84826,735
11.01591,-74.84828,736
11.01592,-74.8483,737
11.01593,-74.84832,738
11.01594,-74.84834,739
11.01595,-74.84836,740
11.01596,-74.84838,741
11.01598,-74.84841,742
11.01599,-74.84843,743
11.016,-74.84846,744
11.01601,-74.84849,745
11.01603,-74.84852,746
11.01604,-74.84854,747
11.01606,-74.84857,748
11.01608,-74.8486,749
11.01609,-74.84863,750
11.0161,-74.84866,751
11.01612,-74.8487,752
11.01614,-74.84873,753
11.01615,-74.84876,754
11.01617,-74.84879,755
11.01619,-74.84882,756
11.0162,-74.84885,757
11.01622,-74.84888,758
11.01623,-74.84891,759
11.01624,-74.84894,760
11.01626,-74.84897,761
11.01628,-74.849,762
11.01629,-74.84903,763
11.0163,-74.84906,764
11.01632,-74.8491,765
11.01633,-74.84914,766
11.01634,-74.84917,767
11.01636,-74.84921,768
11.01638,-74.84924,769
11.0164,-74.84928,770
11.01642,-74.84931,771
11.01644,-74.84935,772
11.01646,-74.84939,773
11.01647,-74.84943,774
11.01649,-74.84947,775
11.01651,-74.84951,776
11.01652,-74.84955,777
11.01653,-74.84959,778
11.01655,-74.84963,779
11.01657,-74.84967,780
11.01658,-74.84972,781
11.01659,-74.84976,782
11.01661,-74.8498,783
11.01662,-74.84984,784
11.01663,-74.84988,785
11.01665,-74.84992,786
11.01667,-74.84996,787
11.01669,-74.85,788
11.0167,-74.85004,789
11.01672,-74.85008,790
11.01673,-74.85012,791
11.01675,-74.85017,792
11.01676,-74.85021,793
11.01678,-74.85025,794
11.01679,-74.8503,795
11.0168,-74.85034,796
11.01682,-74.85039,797
11.01683,-74.85043,798
11.01685,-74.85048,799
11.01686,-74.85053,800
11.01687,-74.85058,801
11.01689,-74.85062,802
11.0169,-74.85067,803
11.01691,-74.85072,804
11.01693,-74.85077,805
11.01694,-74.85082,806
11.01695,-74.85087,807
11.01696,-74.85092,808
11.01698,-74.85097,809
11.01699,-74.85102,810
11.017,-74.85107,811
11.01701,-74.85112,812
11.01702,-74.85117,813
11.01703,-74.85122,814
11.01704,-74.85127,815
11.01706,-74.85132,816
11.01707,-74.85137,817
11.01708,-74.85143,818
11.01709,-74.85148,819
11.0171,-74.85153,820
11.01711,-74.85159,821
11.01712,-74.85164,822
11.01713,-74.85169,823
11.01713,-74.85175,824
11.01714,-74.8518,825
11.01715,-74.85185,826
11.01716,-74.85191,827
11.01717,-74.85196,828
11.01717,-74.85201,829
11.01718,-74.85207,830
11.01719,-74.85212,831
11.01719,-74.85217,832
11.0172,-74.85223,833
11.0172,-74.85228,834
11.01721,-74.85234,835
11.01721,-74.85239,836
11.01722,-74.85245,837
11.01722,-74.8525,838
11.01723,-74.85256,839
11.01723,-74.85261,840
11.01724,-74.85267,841
11.01724,-74.85272,842
11.01724,-74.85278,843
11.01724,-74.85283,844
11.01724,-74.85289,845
11.01725,-74.85295,846
11.01725,-74.853,847
11.01725,-74.85306,848
11.01725,-74.85312,849
11.01725,-74.85318,850
11.01725,-74.85323,851
11.01726,-74.85329,852
11.01726,-74.85335,853
11.01725,-74.8534,854
11.01725,-74.85346,855
11.01725,-74.85352,856
11.01725,-74.85357,857
11.01725,-74.85363,858
11.01725,-74.85369,859
11.01725,-74.85374,860
11.01725,-74.8538,861
11.01724,-74.85386,862
11.01724,-74.85392,863
11.01723,-74.85397,864
11.01723,-74.85403,865
11.01723,-74.85409,866
11.01722,-74.85415,867
11.01722,-74.8542,868
11.01721,-74.85426,869
11.01721,-74.85432,870
11.0172,-74.85438,871
11.01719,-74.85444,872
11.01719,-74.85449,873
11.01718,-74.85455,874
11.01717,-74.85461,875
11.01716,-74.85467,876
11.01716,-74.85473,877
11.01715,-74.8548,878
11.01714,-74.85486,879
11.01713,-74.85492,880
11.01713,-74.85498,881
11.01712,-74.85505,882
11.01711,-74.85511,883
11.0171,-74.85518,884
11.01709,-74.85524,885
11.01708,-74.85531,886
11.01707,-74.85537,887
11.01707,-74.85543,888
11.01706,-74.8555,889
11.01705,-74.85556,890
11.01704,-74.85562,891
11.01703,-74.85568,892
11.01703,-74.85574,893
11.01702,-74.85581,894
11.01701,-74.85587,895
11.017,-74.85593,896
11.01699,-74.85599,897
11.01698,-74.85605,898
11.01697,-74.85611,899
11.01697,-74.85618,900
11.01696,-74.85624,901
11.01695,-74.8563,902
11.01694,-74.85636,903
11.01693,-74.85643,904
11.01692,-74.85649,905
11.01691,-74.85655,906
11.01691,-74.85662,907
11.0169,-74.85668,908
11.01689,-74.85674,909
11.01688,-74.85681,910
11.01687,-74.85687,911
11.01686,-74.85693,912
11.01685,-74.85699,913
11.01683,-74.85705,914
11.01682,-74.85711,915
11.01682,-74.85718,916
11.01681,-74.85724,917
11.01681,-74.8573,918
11.0168,-74.85737,919
11.0168,-74.85743,920
11.0168,-74.85749,921
11.01679,-74.85756,922
11.01678,-74.85762,923
11.01677,-74.85768,924
11.01676,-74.85774,925
11.01675,-74.8578,926
11.01675,-74.85787,927
11.01674,-74.85793,928
11.01673,-74.858,929
11.01672,-74.85806,930
11.01671,-74.85813,931
11.0167,-74.85819,932
11.0167,-74.85825,933
11.01669,-74.85832,934
11.01668,-74.85839,935
11.01667,-74.85845,936
11.01667,-74.85852,937
11.01666,-74.85859,938
11.01665,-74.85865,939
11.01664,-74.85872,940
11.01663,-74.85878,941
11.01662,-74.85885,942
11.01661,-74.85891,943
11.01661,-74.85898,944
11.0166,-74.85904,945
11.01659,-74.85911,946
11.01658,-74.85917,947
11.01657,-74.85924,948
11.01656,-74.85931,949
11.01655,-74.85937,950
11.01654,-74.85944,951
11.01653,-74.85951,952
11.01652,-74.85957,953
11.01651,-74.85964,954
11.0165,-74.85971,955
11.01649,-74.85978,956
11.01648,-74.85985,957
11.01647,-74.85992,958
11.01646,-74.85999,959
11.01646,-74.86006,960
11.01645,-74.86014,961
11.01644,-74.86021,962
11.01643,-74.86028,963
11.01642,-74.86036,964
11.01641,-74.86043,965
11.0164,-74.86051,966
11.01639,-74.86059,967
11.01638,-74.86066,968
11.01637,-74.86074,969
11.01636,-74.86082,970
11.01635,-74.8609,971
11.01634,-74.86099,972
11.01633,-74.86107,973
11.01633,-74.86115,974
11.01631,-74.86124,975
11.0163,-74.86132,976
11.01629,-74.86141,977
11.01628,-74.8615,978
11.01627,-74.86159,979
11.01625,-74.86168,980
11.01624,-74.86177,981
11.01623,-74.86186,982
11.01621,-74.86196,983
11.0162,-74.86205,984
11.01618,-74.86215,985
11.01617,-74.86224,986
11.01616,-74.86234,987
11.01614,-74.86244,988
11.01613,-74.86253,989
11.01612,-74.86263,990
11.01611,-74.86274,991
11.0161,-74.86284,992
11.01608,-74.86295,993
11.01607,-74.86306,994
11.01606,-74.86317,995
11.01605,-74.86329,996
11.01603,-74.8634,997
11.01602,-74.86352,998
